Name;Address;Zip;City;Phone;Fax;E-Mail;URL
Cranen GmbH & Co. KG Bauunternehmen;Thomas-Edison-Str. 2,;52499;Baesweiler;02401 9 17 00;;bauen@cranen.de;http://www.cranen.de
Bauunternehmung Speis GmbH & Co. KG;Talstr. 207,;52525;Heinsberg;02452 56 89;;info@bau-speis.de;http://www.bau-speis.de
Baustoffe Krewel GmbH;An der Tränke 22,;52538;Selfkant;02456 50 50 30;;info@baustoffe-krewel.de;http://www.baustoffe-krewel.de
Peters Bauunternehmung GmbH;Rheinertstr. 54,;52525;Heinsberg;02452 71 67;;info@peters-bau-gmbh.de;http://www.peters-bau-gmbh.de
Schroeders Fritz Bauunternehmung GmbH;Entenpfuhl 5,;52525;Waldfeucht-Haaren;02452 15 52 66;;info@f-schroeders.de;http://www.f-schroeders.de
iwan hochbau gmbh;Landshuter Allee 98,;80637;München-Neuhausen;089 87 18 12 45;;iwanhochbau@arcor.de;
Erdle Thomas;Sandrartstr. 6,;80687;München-Laim;0160 97 35 67 00;;;
Spitzenberger Wenzl Dipl.-Ing. (FH);Seybothstr. 54,;81545;München-Harlaching;089 67 54 23;;;
BauBeCon Hochbau GmbH;Angertorstr. 4,;80469;München-Altstadt;089 23 68 42 57;;;
Tehmont GmbH;Freischützstr. 96,;81927;München-Bogenhausen;089 55 05 38 37;;;
Josef Pfaffinger;Frankfurter Ring 193A,;80807;München-Schwabing;089 90 90 02 70-0;;;
Franz Kassecker GmbH;Christoph-Rapparini-Bogen 27,;80639;München-Nymphenburg;089 2 00 65 79 19;;muenchen@kassecker.de;https://www.kassecker.de
HZ Baudienstleistungen GmbH;Neumarkter Str. 80,;81673;München-Berg am Laim;089 90 54 83 04;;;http://hzbau-gmbh.de
Ferdinand Pabst + Söhne GmbH;Bürgermeister-Wild-Str. 7,;85521;Ottobrunn;0171 4 93 59 04;;info@kanalbau-pabst.de;http://www.kanalbau-pabst.de
Feldschmidt und Maier Bauunternehmung GmbH;Dorfstr. 15 A,;83052;Bruckmühl-Högling;08062 7 29 80 45;;info@feldschmidt-maier.de;https://www.feldschmidt-maier.de/
Christoph Goldhofer Bauunternehmung und Gerüstbau GmbH;Hans-Urmiller-Ring 26,;82515;Wolfratshausen;08171 2 02 98;;info@goldhofer-bau.de;http://www.goldhofer-bau.de
Gassner Thomas;Ludwig-Thoma-Str. 30,;85521;Ottobrunn;089 60 32 98;;info@gassner-bau.de;http://www.gassner-bau.de
Siebert Ingenieurbüro für Bauwesen Dipl.-Ing.;Bahnhofstr. 30,;82041;Deisenhofen;089 62 81 79 95;;mail@ib-siebert.com;http://www.ib-siebert.com
Kern Bau-GmbH;Wolfratshauser Str. 26,;82065;Baierbrunn;089 1 43 41 77-0;;info@kern-bau.de;https://kern-bau.de/
Bauunternehmen Emberger GmbH;Haidling 2,;85567;Grafing-Haidling;08092 90 06;;info@emberger-bau.de;http://www.emberger-bau.de
Josef Seidl Bauunternehmen GmbH;Grabenwiese 19,;83623;Dietramszell-Ascholding;08171 9 19 13 10;;seidl.moosham@t-online.de;http://www.seidl-bau.de
Huber Kaspar GmbH;Esterndorf 12,;85667;Oberpframmern-Esterndorf;08093 30 02 85;;info@kaspar-huber.de;http://www.kaspar-huber.de
Knötig Architektur & Immoblilien;Mentlweg 6,;82335;Berg-Mörlbach;08178 90 54 17;;oliver.knoetig@gmx.de;http://www.oliverknoetigarchitektur.de
Kraft Fugenabdichtung;Finkenstr. 46,;82319;Starnberg;08151 5 50 75 90;;marcokraft@arcor.de;
Kaindl GmbH;Münchener Strasse 39,;82211;Herrsching;08152 9 39 50;;info@kaindl-bau.de;https://www.kaindl-bau.de
Kaindl GmbH;Münchener Str. 39,;82211;Herrsching-Breitbrunn;08152 93 95-0;;kathy.kaindl@kaindl-bau.de;http://www.kaindl-bau.de
Stromschlag;Karl-Maria-Doll-Str. 29,;85435;Erding-Klettham;0174 8 51 64 05;;stromschlag.a@web.de;
Schimmer Stefan;Hörlkofener Str. 2,;85457;Wörth;08123 9 97 21 00;;planungsbuero@stefan-schimmer.de;https://www.stefan-schimmer.de
Schneider Bauunternehmen GmbH;Aufgang zum Kalvarienberg 4,;83646;Bad Tölz;08041 79 98 70;;info@bauunternehmen-schneider.de;http://www.bauunternehmen-schneider.de
Raiffeisen-Markt Glonn;Bahnhofstr. 6,;85625;Glonn;08093 90 37-0;;info@rv-ebe.de;http://www.rv-ebe.de
Auer + Auer Ingenieurbüro;Bahnhofstr. 4,;82216;Maisach;08141 9 54 00;;post@ib-auer.de;http://www.ib-auer.de
Seidl Josef Baugeschäft GmbH;Lindenstr. 10,;82544;Egling-Moosham;08176 17 80;;seidl.moosham@t-online.de;http://www.seidl-bau.de
Anderka GmbH;Isener Str. 6,;83527;Kirchdorf-Moosham;08072 5 75;;info@anderka-bau-gmbh.de;https://www.anderka-bau-gmbh.de/
Immobilien-Service-Glonn;Lena-Christ-Str. 12,;85625;Glonn;08093 52 66;;info@immobilien-service-glonn.de;
Richter Stefan GmbH & Co. KG;Feldstr. 10,;82290;Landsberied;08141 1 54 54;;rs-kranbetrieb@gmx.de;http://www.rs-kranbetrieb.de
LOY HOLZBAU GmbH;Emminger Str. 3,;86922;Eresing;08193 93 26-0;;info@loy-holzbau.de;http://www.loy-holzbau.de
Mayr Sebastian;Wendelsteinstr. 10,;83620;Feldkirchen-Westerham;08063 3 08;;mayr-seb@t-online.de;
Raiffeisen-Volksbank Ebersberg eG;Marktplatz 1,;85567;Grafing b.München;08092 7 01-0;;info@rv-ebe.de;http://www.rv-ebe.de
Bals Bau GmbH;An der Leiten 13,;82290;Landsberied;08141 10 37 17;;info@bals-bau.de;http://www.bals-bau.de
Horst Babl Bauunternehmung GmbH & Co. KG;Alpenrosenstr. 1,;83666;Waakirchen;08021 4 48;;info@babl-bau.de;https://www.babl-bau.de/
Wolfsbauer Josef Inh. Tobias Wolfsbauer;Am Sandberg 21,;84424;Isen;;;;http://josef-wolfsbauer.de
Martin Szeredy GmbH & Co. KG Bauunternehmen;Kolbermoorer Str. 34,;83109;Großkarolinenfeld;08031 4 08 42 18;;baumeister@szeredy.net;http://www.szeredy-bau.de
Ziller & Sohn GmbH, Baugeschäft;Eichhofener Str. 6,;85617;Aßling-Lorenzenberg;0172 8 14 66 12;;ziller-bernhard@t-online.de;
Bleicher;Floßmannstr. 12,;82399;Raisting;0176 98 10 21 62;;Bleicher.bauunternehmen@web.de;http://www.bleicher-bau.de
Rudolf Mayer GmbH Bauunternehmen;Wasserburger Str. 21,;83556;Griesstätt;08039 40 35 50;;info@mayerbaugmbh.de;http://www.mayerbaugmbh.de
Josef Ziller & Sohn GmbH;Eichhofener Str. 6,;85617;Aßling-Lorenzenberg;08092 10 72;;ziller-bernhard@t-online.de;
Reischl Johann Bauunternehmen GmbH;Siemensstr. 6A,;83052;Bruckmühl;08062 12 09;;info@reischlbau.de;http://www.reischlbau.de
Hermann Albrecht Hoch- u. Tiefbau GmbH;Raistinger Str.,;82396;Pähl;08808 92 33 76;;hermann.albrecht@albrecht-hoch-tiefbau.de;http://www.albrecht-bau.net
Heilmann Martin GmbH;Buchenweg 8,;83553;Frauenneuharting;08092 3 19 97;;info@bau-heilmann.de;http://www.bau-heilmann.de
Gregor Kreutterer GmbH;Diemendorf 10b,;82327;Tutzing-Diemendorf;08158 92 28 44;;gregor.kreutterer@t-online.de;http://www.bau-kreutterer.de
Gleiser Max;Kapellenstr. 8,;82269;Geltendorf-Hausen;08193 2 47;;info@max-gleiser-bau.de;http://www.max-gleiser-bau.de
Wolfsbauer Tobias;Am Sandberg 21,;84424;Isen;08083 6 69;;;http://josef-wolfsbauer.de
Brummer Georg;Marsmeierstr. 20,;83558;Maitenbeth;08076 16 29;;;
Anderl Helmut Baugeschäft GmbH;Hub 8,;83109;Großkarolinenfeld-Hub;08061 85 87;;info@anderl-bau.de;http://www.anderl-bau.de
Schwaigerbau;Gewerbepark Markfeld 7,;83043;Bad Aibling;08061 4 95 10-0;;info@schwaiger-bau.de;http://www.schwaiger-bau.de
Freiberger Josef Bauunternehmung GmbH;Obersteppach 4B,;83533;Edling-Obersteppach;08071 37 41;;;http://www.bau-gruber.de
Wolf Josef;Peterbauerweg 13,;83646;Wackersberg-Oberfischbach;08041 13 75;;wolf-wackersberg@t-online.de;http://www.baugeschaeft-wolf.de
Käsmaier Erich GmbH;Am Marienbach 9A,;85447;Fraunberg;;;kaesmaier.erich@t-online.de;http://www.bauunternehmen-kaesmaier.de
Fridgen Rainer;Breitensteinstr. 6A,;83109;Großkarolinenfeld;;;;
Stadt Penzberg K.d.ö.R.;Karlstr. 25,;82377;Penzberg;08856 8 13-0;;julia.katterbach@penzberg.de;http://www.penzberg.de
Stadt Penzberg K.d.ö.R.;Karlstr. 25,;82377;Penzberg;08856 81 34 00;;joachim.bodendieck@penzberg.de;http://www.penzberg.de
Franz Zimmermann GmbH & Co. KG;Kloster Moosen 2,;84405;Dorfen;08081 35 06;;info@zimmermann-beton.de;http://www.zimmermann-beton.de
Korbinian Kreuz Bau GmbH;Gewerbegebiet 10,;83569;Vogtareuth-Winkl;08038 15 35;;korbiniankreuz@gmx.de;http://www.kreuz-bauunternehmen.de
Baumann K. Baugesellschaft mbH;Carl-Jordan-Str. 9,;83059;Kolbermoor;08031 9 09 88-80;;info@bauen-mit-baumann.de;http://www.bauen-mit-baumann.de
Grundner Wilhelm GmbH;Hub 1,;83564;Soyen-Hub;08073 4 46;;info@bauen-mit-grundner.de;http://www.bauen-mit-grundner.de
Mayer Rudolf GmbH;Wasserburger Str. 21,;83556;Griesstätt;08039 4 03 55-0;;info@rudolf-mayer-griesstaett.de;http://www.mayerbaugmbh.de
Stadler Heinrich GmbH & Co. KG;Brentenstr. 4,;83734;Hausham;08026 92 16-0;;stadler.bau@t-online.de;http://www.stadler-bau.de
Thomas Wolf GmbH;Aiblinger Str. 10,;83059;Kolbermoor;08031 2 20 43 42;;info@bauunternehmen-tw.de;http://www.bauunternehmen-tw.de
Kaiser Baugeschäft & Baustoffe e.K.;Rosenheimer Str. 40,;83556;Griesstätt;08039 10 93;;info@kaiserbau-griesstaett.de;http://www.kaiserbau-griesstaett.de
Fridgen Rainer u. Sabine;Breitensteinstr. 6A,;83109;Großkarolinenfeld;08031 53 90;;;
Fritz Baustoffe GmbH & Co.KG;Trifthofstr. 52,;82362;Weilheim i.OB;0881 92 45 13-0;;K.Bensmann@fritz-baustoffe.de;https://www.fritz-baustoffe.de/
BayWa AG;Einsteinstr. 1,;83059;Kolbermoor;08031 40 09-0;;Kolbermoor@baywa-baustoffe.de;
Planungsbüro Hinrichsen-Barz;Am Rackermoos 32,;83026;Rosenheim-Pang;08031 2 06 90 76;;;
Reiser Bau e.K.;Laingrubenweg 2,;83671;Benediktbeuern;08857 80 54;;info@reiserbau.de;http://www.reiserbau.com
Nordhorn Dipl.-Ing. Hoch- und Tiefbau;Martinistr. 55,;48268;Greven;02571 23 63;;;
Kortenhorn Hochbau GmbH;Borkener Str. 63,;48249;Dülmen;02594 8 24 94;;;http://www.kortenhorn-hochbau.de
Sievert GmbH Hoch-, Tief- und Stahlbetonbau;Heitkamp 8,;59368;Werne;02389 28 16;;info@sievert-werne.de;https://www.sievert-werne.de
Bauputz GmbH Hochbau;Wiesenstr. 3,;45770;Marl-Drewer;02365 9 24 57 90;;info@bauputz.com;http://www.bauputz.com
AWA Hochbau GmbH;Wismarer Str. 28,;48565;Steinfurt-Borghorst;02552 9 95 19 23;;;https://www.awa-hochbau.de
M.B.M. Hochbau GmbH;Otto-Hahn-Str. 9,;59399;Olfen;02595 3 85 23-0;;;http://www.mbm-hochbau.de
Kiwitt Wilhelm;Mozartstr. 22,;48282;Emsdetten;02572 8 51 99;;w.kiwitt-hochbau@t-online.de;
Winkler Bau GmbH;Zum Fichtenvenn 5,;48432;Rheine;05971 98 06 51;;info@winkler-bau.com;http://www.winkler-bau.com
Schwabe Bau GmbH;Hügelstr. 1,;49497;Mettingen;05452 93 16-0;;info@schwabe-bau.de;http://www.schwabe-bau.de
Dransfeld Klaus;Markweg 25,;48147;Münster-Wienburg;0251 9 28 42 22;;;
Probau GmbH;Wilmersstr. 6,;48282;Emsdetten;02572 9 59 93 44;;;http://www.probau.info
Börgel Bau GmbH & Co. KG;Ruppenkampstr. 17,;49084;Osnabrück;0541 7 21 83;;info@boergelbau.de;http://www.boergelbau.de
Arning Bauunternehmung GmbH;Sellen 38,;48565;Steinfurt-Burgsteinfurt;02551 93 88-0;;;http://www.arning-bau.de
Hüwe Bauunternehmung GmbH und Co. KG Bauunternehmung;Am Wambach 24,;48485;Neuenkirchen;05973 8 06 99 70;;;http://www.huewe-bau.de
Reinhold Ewering Bau GmbH u. Co. KG;Prozessionsweg 30,;48493;Wettringen;02557 9 37 40;;info@ewering-bau.de;http://www.ewering-bau.de
Dieckmann BAUEN + UMWELT GmbH & Co. KG;Gildestr. 25,;49477;Ibbenbüren-Alstedde;05451 22 18;;;http://www.dieckmann-bau.de/
H. Bau-Team GmbH;Casumer Str. 38,;33775;Versmold-Bockhorst;05423 93 00 44;;;http://h-bau-team.de
Elsbernd Bau GmbH;Bült 52,;48619;Heek;02568 93 49-0;;;http://www.elsbernd-bau.de
Schwietering Bau GmbH;Achter de Stadt 20,;48619;Heek-Nienborg;0162 4 33 43 66;;;
Effkemann Massivbau GmbH & Co. KG;Daimlerstr. 25,;48683;Ahaus;02561 97 85 25;;;http://www.effkemann-massivbau.de
Bogenstahl GmbH, Ulrich;Neue Mühle 9,;48739;Legden;02566 93 13-0;;;http://www.bogenstahl.de
IGE Ingenieurgesellschaft Engel;Burgstr. 8,;49497;Mettingen;05452 9 36 73 21;;;http://www.statik24.com
BIG Bau- und Immobilien GmbH;Dr.-Selbert-Str. 13,;48599;Gronau (Westf.);02562 70 12-0;;;
Wegner Bauunternehmen;An der Lehmkuhle 16,;46342;Velen;0151 23 63 01 41;;;
Lubau GmbH;Industriestr. 5,;46342;Velen;02863 80 33;;;http://www.lu-bau.net
Sambale Designstudio;Hansastr. 73,;49134;Wallenhorst-Hollage;05407 82 21 22;;;http://www.sambale.com
Hagemann Bauunternehmen GmbH & Co. KG J.;Auf der Leuchtenburg 11,;48496;Hopsten;05458 70 60;;;http://www.hagemann-bau.de
Dieter Sebastian Wülker Bauunternehmen;Erlenweg 5,;48599;Gronau (Westf.)-Epe;01511 2 73 49 35;;;http://www.dsw-bau.de
Hoch- und Tiefbau GmbH;Retzower Str. 21,;17252;Mirow;039833 2 62 75;;;
Prenzlauer Hochbau GmbH;Franz-Wienholz-Str. 45b,;17291;Prenzlau;03984 22 68;;;
Fischer Dieter, Gitta;Retzower Str. 22,;17252;Mirow;039833 2 09 14;;;
Architekturbüro f. Hochbau u. Denkmalpflege Günter Heinz Inh. Klaus-Dieter Heinz Architekt;Wolgaster Str. 11,;17034;Neubrandenburg-Ihlenfelder Vorstadt;0395 43 09 90;;;
Hoch-und Tiefbau Neustrelitz GmbH;Bürgerseeweg 8,;17235;Neustrelitz;03981 2 78 96 80;;;
Malermeister SchürgutBS Hochbau und Maler GmbH;Lindenstr. 49A,;17033;Neubrandenburg-Lindenberg;0395 7 79 24 59;;rsmaler@freenet.de;http://www.maler-schuergut.de
TSJ Industrierämung Mario Stapelfeldt, Hochbau und Sanierung;Hunenkamp 16,;24576;Bad Bramstedt;;;;
TSJ Industrierämung Mario Stapelfeldt, Hochbau und Sanierung;Hunenkamp 16,;24576;Bad Bramstedt;04192 8 77 98 10;;;
Bauplanungsbüro Bauingenieur für Hochbau;Dorfstr. 28,;24568;Oersdorf;04191 7 63 91 66;;;
AZ BAU;Bi'n Ramoker 15,;24217;Barsbek;04344 41 06 36;;azbau@msn.com;http://azbau.net
AZ Bau André Zorn;Bi'n Ramoker 15,;24217;Barsbek;0160 2 87 23 06;;azbau@msn.com;http://azbau.net
Heindl Bau GmbH;Koselfeld 11,;24354;Kosel;04354 80 09 74;;;http://www.s353144879.website-start.de
Raab Karcher Baustoffhandel;Gutenbergstr. 3,;23611;Bad Schwartau;0451 50 56 85-0;;badschwartau@raabkarcher.de;http://www.raabkarcher.de
Planungsbüro für Hochbau Jarke & Zdila GmbH Hochbauplanung;Leibnizstr. 7,;17036;Neubrandenburg-Oststadt;0395 77 82 93 12;;;
Freygang Jörg Dipl.-Ing. Ingenieurbüro für Hochbau;Hohenzieritzer Str. 36B,;17235;Neustrelitz;03981 44 74 74;;;
Spezialschalungsbau Malchow GmbH;Parkwiese 1,;17268;Milmersdorf;039886 31 29;;info@malchow-massivbau.de;http://www.malchow-massivbau.de
KF-Hochbau GmbH;Zum Knollbuck 2,;91710;Gunzenhausen-Frickenfelden;09831 8 82 02 66;;info@kfbau.de;https://kfbau.de
Bilfinger Hochbau GmbH ZN Jena Hochbau;Sprottauer Str. 51,;90475;Nürnberg-Altenfurt;0911 94 21 52-0;;;
Kittner & Weber Ingenieurbüro GmbH;Schützenstr. 40B,;96047;Bamberg;0951 22 20 00-0;;info-ba@kittner-weber.de;http://www.kittner-weber.de
Planbau;Birkenweg 1,;91710;Gunzenhausen;09831 8 00 10;;mail@planbau-gun.de;http://www.planbau-gun.de
Hierl Bauunternehmen GmbH;Hauptstr. 3,;92355;Velburg-Günching;09184 8 00 23;;hierlbau@t-online.de;http://www.hierlbau.de
Keckl F.X. Bauunternehmen GmbH;Obere Hauptstr. 41,;92364;Deining;09184 3 58;;info@keckl-bau.de;http://www.keckl-bau.de
Hofmann Bau Betrieb GmbH;Der Alte Berg 12,;96135;Stegaurach-Debring;0951 2 96 00 00;;hofmannbaubetrieb@t-online.de;http://www.hofmannbaubetrieb.de
Schmidt Karl Bau GmbH;Gelbe-Bürg-Str. 24,;91723;Dittenheim;09834 5 44;;info@schmidt-bau.de;
Jacob Matthias Architekt;Von-Reider-Str. 9,;96049;Bamberg;0951 95 50 60;;info@architekt-jacob.de;http://www.architekt-jacob.de
Hochbau Dienstleistungen Reisch;Hohensteinstr. 13,;77761;Schiltach;0170 2 78 40 82;;;
Heinzelmann Bau GmbH Bauunternehmen;Tannenweg 9,;72275;Alpirsbach;07444 91 70 61;;;http://www.m-heinzelmannbau.de
Edewechter Hochbau GmbH & Co. KG;Blumenstr. 15,;26188;Edewecht;04405 81 79;;;http://www.edewechter-hochbau.de
Hagen & Hagen Architektur- u. Ing.-Büro GmbH;Haselweg 7,;49661;Cloppenburg-Emstekerfeld;04471 92 91-0;;andreas.hagen@architekt-hagen.de;https://architekt-hagen.de/
Kemper Massivhaus GmbH Bauunternehmen;Hinterm Esch 23,;49681;Garrel;04474 93 46 72;;;http://www.kemper-haus.de
Brunssen Frank staatl. gepr. Hochbautechniker Planungsbüro;Veilchenweg 13,;26219;Bösel;04494 92 15 25;;;
ThyssenKrupp Bausysteme GmbH;Meller Landstr. 52,;49086;Osnabrück-Voxtrup;0541 6 68 56-0;;;http://base.thyssenkrupp.com/
Wildermann UG (haftungsbeschränkt);Am Messinger Esch 14,;49832;Messingen;0160 96 85 62 45;;;
AAS;Meyer-zu-Eissen-Weg 16,;33611;Bielefeld;0162 5 63 02 06;;goldhand-immobilien@outlook.com;
Thünemann Ulrich BauTeam;Kirchstr. 8,;49832;Andervenne;05902 50 23 42;;;http://www.btt-bau.info/
Else Bau GmbH;Hans-Böckler-Str. 126,;32257;Bünde-Hüffen;05223 7 94 03 20;;;http://www.else-bau.de
Dahmen Rohrleitungsbau GmbH & Co.KG;Artlandstr. 75,;49610;Quakenbrück-Neustadt;05431 94 81-0;;;http://dahmenkg.de
beckmann.architekten Dipl.-Ing.;Nikolaus-Dürkopp-Str. 4A,;33602;Bielefeld-Innenstadt;0521 5 23 55 24;;;http://www.beckmann-architekten.de
Kall GmbH & Co. KG;Hauptstr. 47,;49832;Thuine;05902 94 93 69;;;http://www.bauunternehmen-kall.de
Gellrich Wolfgang Maurermeister;Rochusweg 46,;33102;Paderborn-Kernstadt;05251 64 07 19;;;
Heiner Kramps GmbH;Höhenweg 20,;33142;Büren;02951 42 96;;;http://www.kramps-gmbh.de/
R. Droll Bauunternehmen;Am Blissenberg 6,;33165;Lichtenau;05292 9 31 42 21;;rdrollbauunternehmen@gmx.de;
Schriek Wilhelm Dipl.-Ing.;Handwerkerstr. 23,;59609;Anröchte;02947 48 28;;;
Bemmann Frank;Oberdorf 10a,;34519;Diemelsee;05632 92 27 96;;info@bemmann-bau.de;http://www.bemmann-bau.de
Müller jun. Walter;Auf dem Knapp 8,;59609;Anröchte-Klieve;02947 8 92 96;;;
Halberschmidt GmbH & Co. KG Bauunternehmer;Strotenweg 4,;59602;Rüthen;02954 4 31;;info@halberschmidt-bau.com;http://www.halberschmidt-bau.com
Olsberger Baustoff Ph. Evers GmbH & Co. KG Baustoffgroßhandel;In der Ramecke 2,;59939;Olsberg;02962 9 76 80;;evers@olsberger-baustoff.de;http://www.evers-baustoffe.com
TS-Bau GmbH Tief- und Straßenbau;Auf'm Warenberg 5,;59929;Brilon-Altenbüren;02961 30 97;;info@tsbaugmbh.de;http://www.tsbaugmbh.de
LWL-Tagesklinik Halle, Allgemeinpsychiatrische Tagesklinik;Moltkestr. 4A,;33790;Halle (Westf.);05201 6 61 70;;;
Milleville Albert;Dorfstr. 9a,;34471;Volkmarsen;05693 2 50;;info@geruestbau-milleville.de;http://www.geruestbau-milleville.de
Bültmann Ansgar Dipl.-Ing. Architekt;Professor-Hoberg-Str. 5,;59909;Bestwig-Heringhausen;02904 70 90 10;;ansgarbueltmann@t-online.de;http://www.a-bueltmann.de
Riedl und Jetzinger Planungsbüro für Hochbau;Goethestr. 8,;94072;Bad Füssing;08531 2 21 61;;;
Kosa Gotthard Planungsbüro für Hochbau;Aspertsham 2E,;94081;Fürstenzell-Aspertsham;08502 92 29 88;;;http://www.kosa-planung.de
Schneider Klaus Dipl. Ing. FH Planungsbüro Hochbau;Am Kastenfeld 33,;94081;Fürstenzell-Engertsham;08506 92 38 80;;;
Schneider Klaus Dipl. Ing. FH Planungsbüro f. Hochbau;Am Kastenfeld 33,;94081;Fürstenzell-Engertsham;;;;
Schilcher Richard Dipl.-Ing.(FH) Hochbau;Modlerstr. 8,;94094;Rotthalmünster;08533 91 18 10;;;http://www.sv-schilcher.de
Stang Konrad Planungsbüro Hochbau;Egerlandstr. 10,;94060;Pocking;08531 1 22 79;;;
Thomandl Harald Ingenieurbüro für Hochbau;Sonnenweg 6,;94094;Rotthalmünster;08533 91 03 47;;;
Wildfeuer Fritz Planungsbüro für Hochbau;Waldhaus 7,;94261;Kirchdorf i.Wald;09928 4 18;;;
Donaubauer Bau GmbH;Am Bahndamm 5,;94107;Untergriesbach;08593 93 99 39;;donaubauer-bau-gmbh@arcor.de;
Staatliches Bauamt Passau Bereich Hochbau;Karlsbader Str. 15,;94036;Passau-Haidenhof-Nord;0851 50 17-02;;;https://www.stbapa.bayern.de
Härer Manfred;Hauptstr. 147,;71642;Ludwigsburg-Neckarweihingen;07141 25 75 87;;mh@fbbmh.de;http://www.fbbmh.de
Preiß & Schindler Hoch- und Holzbau GmbH;Grünlingweg 3,;69168;Wiesloch-Frauenweiler;06222 89 42;;preiss-schindler@t-online.de;http://www.preiss-schindler.de
BUCK BAU GmbH;Eichendorffstr. 37,;71686;Remseck-Neckargröningen;07146 74 90;;info@buck-erdbau.de;http://www.buck-erdbau.de
Bauunternehmung Walter Schmidt GmbH;Marbacher Str. 46,;71691;Freiberg-Beihingen;07141 7 25 40;;info@walter-schmidt-bau.de;http://www.walter-schmidt-bau.de
Karl Baugesellschaft mbH;Im Ermlisgrund 6,;76337;Waldbronn-Busenbach;07243 56 67-0;;;http://www.karl-bau.de
Wiedl Franz GmbH;Nuitsstr. 20,;76185;Karlsruhe-Mühlburg;0721 55 14 41;;;http://www.wiedl-bau.de
Lützel Markus Dipl.-Ing. (FH);Mozartstr. 1,;68799;Reilingen;06205 9 47 70;;immobilien@luetzel-bau.de;http://www.luetzel-bau.de
Bauunternehmen Albert Seibold Inh. Frank Seibold;Edisonstr. 4,;70734;Fellbach;0711 58 11 08;;bau-seibold@t-online.de;http://www.bauunternehmung-seibold.de
Schmid Gebr. GmbH & Co. Bauunternehmung KG;Sindelfinger Str. 25,;72070;Tübingen-Weststadt;07071 40 73-0;;info@gebr-schmid-bau.de;http://www.gebr-schmid-bau.de
Hartmann Bau e.K.;Fährenweg 28,;72070;Tübingen-Hirschau;07071 79 13 78;;info@baufirma-hartmann.de;http://www.baufirma-hartmann.de
Dipl. - Ing. Arne Butzheinen - Ingenieurbüro für Bauwesen;Augartenstr. 41,;76137;Karlsruhe-Südstadt;0721 15 65 77 34;;;http://www.butzing.de
Scheurenbrand + Mast Bauunternehmen GmbH;Ettenbergstr. 8,;75392;Deckenpfronn;07056 96 59 36;;info@scheurenbrand-mast.de;http://www.scheurenbrand-mast.de/
Sklarski Ralf Bauunternehmen GmbH & CO.KG;Hanns-Klemm-Str. 52,;71034;Böblingen;07031 72 08 73;;office@sklarski-bb.de;http://www.sklarski-bb.de/
Lux Walter Bauunternehmung;Otto-Lilienthal-Str. 39,;71034;Böblingen;;;lux.bau@t-online.de;http://www.luxbaugeschaeft.de
Köhler GmbH Bauunternehmung;Wettegasse 9,;72218;Wildberg-Sulz am Eck;07054 92 60-50;;;http://www.koehler-wildberg.de/
ALBAU Sp. z o.o.;Gutenbergstr. 10,;70794;Filderstadt-Plattenhardt;0711 6 01 30 91;;info@albau.pl;http://www.albau.pl/
Rau Bau GmbH & Co KG;Untere Aue 8,;72224;Ebhausen;07458 7 72-0;;;http://www.betonwerk-rau.de
Rastätter Klaus;Blumenstr. 21,;76467;Bietigheim;07245 58 42;;;
Rentschler Baugeschäft GmbH;Wiesenstr. 4,;72119;Ammerbuch-Altingen;07032 7 47 56;;info@baugeschaeft-rentschler.de;http://www.baugeschaeft-rentschler.de
Sturm + Müller BauunternehmungGmbH;Hörschweiler Str. 18,;72296;Schopfloch;07443 60 49;;;http://www.sturm-mueller.com
Burkhardt Bau-GmbH;Boschstr. 8,;72108;Rottenburg am Neckar-Hailfingen;;;burkhardt-bau@t-online.de;http://www.gutachter-burkhardt.de
Nübel-Bau GmbH Bauunternehmen für alle Bauleistungen;Zeppelinstr. 6,;72285;Pfalzgrafenweiler;07445 8 58 00-0;;;http://www.nuebel-bau.de
Ruckh Dietrich Bauunternehmen;Bonholzstr. 12,;71111;Waldenbuch;0170 3 80 68 59;;d.ruckh@ruckh-bau.de;http://www.ruckh-bau.de/
Burkhardt Bau GmbH - Bausachverständiger: Schimmelbefall;Boschstr. 8,;72108;Rottenburg-Hailfingen;07457 80 11;;burkhardt-bau@t-online.de;http://www.gutachter-burkhardt.de
GWG Gesellschaft für Wohnungs- und Gewerbebau Baden-Württemberg AG;Gymnasiumstr. 6,;70794;Filderstadt-Bernhausen;0711 70 21 05;;;
Ruckh Dietrich Bauunternehmung;Bonholzstr. 12,;71111;Waldenbuch;07157 2 28 59;;d.ruckh@ruckh-bau.de;http://www.ruckh-bau.de/
Komplett-Wohnbau GmbH;Filderbahnstr. 52,;70794;Filderstadt-Bernhausen;0711 70 56 37;;post@komplett-wohnbau.de;http://www.komplett-wohnbau.de
Awiplan Planungsgesellschaft Abfallwirtschaft mbH;Porschestr. 15,;70794;Filderstadt-Sielmingen;07158 9 85 02-30;;info@awiplan-ppd.de;http://www.awiplan-ppd.de
AWIPLAN GmbH;Porschestr. 15,;70794;Filderstadt-Sielmingen;01520 3 60 11 33;;info@awiplan-ppd.de;http://www.awiplan-ppd.de
Scherer Gustav Bauunternehmung;Uhlandweg 6,;72184;Eutingen im Gäu;07459 84 84;;;http://www.bau-scherer.de/
