Name;Address;Zip;City;Phone;Fax;E-Mail;URL
Vollmer Susanne;Heilig-Geist-Hof 2,;85435;Erding;08122 1 84 47;;info@translingua-sprachen.de;http://www.translingua-sprachen.de
Stefan Lentner Metall- und Maschienenbau;Siegenburger Str. 52,;93333;Neustadt a.d.Donau-Mühlhausen;0170 9 55 50 55;;;
Wierer GmbH;Adlerstr. 3,;84539;Ampfing;08636 9 86 66-0;;info@wierer-online.de;http://www.wierer-online.de/
Huber Andreas Ludwig Dipl.-Kfm.;Fürstendamm 7,;85354;Freising;08161 49 88 60;;kanzlei@a-huber.de;http://www.a-huber.de
Schröder Consulting & Engineering GmbH;Hochstatt 6,;85283;Wolnzach;08442 6 79 32-0;;info@scengineering.de;http://www.scengineering.de
Rudolf Kopp Feinmechanik;Dieselstr. 22,;85551;Kirchheim b.München;089 90 46 71-0;;info@rudolfkopp.de;http://www.rudolfkopp.de
DISCO HI-TEC EUROPE GmbH;Liebigstr. 8,;85551;Kirchheim;089 90 90 30;;dgs@discoeurope.com;http://www.dicing-grinding.com
Bacher Elektro- und Maschinenbau GmbH;Messe-Allee 2,;04356;Leipzig-Seehausen;0341 2 46 56 79;;;
Reißaus & Baumberg Maschinenbau GmbH;Zum Monarchenhügel 1,;04523;Pegau-Werben;034296 7 11 91;;;http://www.giessereitechnik-rbm.com
Maschinenbau Heinrich Paasch GmbH;Knautnaundorfer Str. 217,;04249;Leipzig-Hartmannsdorf-Knautnaundorf;0341 4 28 31 01;;;http://www.maschinenbau-paasch.de
MBL Maschinenbau Leipzig GmbH;Zschortauer Str. 76,;04129;Leipzig-Eutritzsch;0341 91 02 26 00;;;http://www.mbleipzig.de
Geräte- und Vorrichtungsbau Spitzner GmbH & Co. KG Maschinenbau;Diezmannstr. 19,;04207;Leipzig-Kleinzschocher;0341 2 13 12 64;;;http://www.gvs-spitzner.de
Wittenbecher Maschinenbau GmbH;Angerstr. 25,;04177;Leipzig-Altlindenau;0341 4 80 41 99;;;http://www.wittenbecher-maschinenbau.de
Dr. Oette Maschinenbauteile e. K.;Wasserturmstr. 26A,;04435;Schkeuditz;034205 4 24 04;;;http://www.dr-oette-maschinenbauteile.de
MakroSolutions GmbH;Polygraphstr. 2,;04435;Schkeuditz-Freiroda;034207 40 40-0;;;https://www.makrosolutions.com
WMB Werkzeugmaschinenbau GmbH Halle;Brehnaer Str. 11,;06188;Landsberg-Gütz;034602 4 03 78-0;;;http://www.wmb-halle.de
METALOCK Engineering Halle GmbH;Carlsfelder Str. 7,;06188;Landsberg;034602 2 13 71;;;http://www.metalock.de
RTO-Repowering Technik Ost GmbH;Zörbiger Str. 7,;06188;Landsberg-Gütz;034602 40 69 30;;;http://www.repowering-technik-ost.de
MBU Metallbau,-Behälter-und Umwelttechnik GmbH;Albert-Heise-Str. 60,;06179;Teutschenthal;034601 2 22 81;;;https://www.mbu-teutschenthal.de
KSB SE & Co. KGaA;Trumstr. 92,;06110;Halle (Saale)-Lutherplatz;0345 48 23 53 00;;info@ksb.com;https://www.ksb.com/de-de
WMB Werkzeugmaschinenbau Halle GmbH;Raffineriestr. 43,;06112;Halle (Saale)-Innenstadt;0345 6 88 88-0;;;https://www.wmb-halle.de
Schweißkontor Steiger GmbH;Delitzscher Str. 59,;06112;Halle (Saale)-Freiimfelde;0345 5 60 64 06;;;http://www.schweisstechnik-heckl.de
Vibrotech GmbH;Im kleinen Dorf 11,;06188;Landsberg-Braschwitz;034604 2 50 25;;;http://www.vibrotech.de
Künemund Wälzlager Halle GmbH;An der Schnellbahn 2,;06179;Teutschenthal-Holleben;0345 4 44 66 65;;;http://www.kuenemund.de
Liebig-Elektrotechnik e.K;Friedrich-Henze-Str. 57A,;06179;Teutschenthal;034601 3 37-28;;;http://www.liebig-elektrotechnik.de
Hillig Dennis Gerätebau;Bahnhof-Dölau 1,;06120;Halle-Dölau;0345 7 80 52 08;;;http://www.baumann-regeltechnik.de
Künstler Bahntechnik GmbH;Industriestr. 8A,;06317;Seegebiet Mansfelder Land-Stedten;034636 75 41 15;;;
FZV Maschinenbaumechanik Torgau;Solarstr. 27,;04860;Torgau;03421 7 78 64 64;;;
eismaschine.de GmbH;Zinnaer Weg 3,;04860;Torgau-Welsau;03421 1 81 90 11;;;https://www.thomaskinne.de
Anlagen- u. Sonderformstückbau Dommitzsch GmbH;Gewerbegebiet 1,;04880;Dommitzsch;034223 4 19 02;;;http://www.sonderformstueckbau.de
Rädler und Reutemann Werkzeug und Maschinenbau GmbH;Im Stockach 5,;88171;Weiler-Simmerberg-Bremenried;08387 87 49;;;http://www.raedler-reutemann.de
Kierok Andreas Maschinenbau;Fabrikstr. 61,;88171;Weiler-Simmerberg-Bremenried;08387 9 91 44;;;
Gabler Maschinenbau GmbH;Niels-Bohr-Ring 5A,;23568;Lübeck-St. Gertrud;0451 31 09-0;;info@gabler-luebeck.de;http://www.gabler-maschinenbau.de
2M3D GmbH;Von-Lützow-Str. 43,;21514;Büchen;0160 95 54 17 37;;info@2m3d.de;http://www.2m3d.de
Krüger & Salecker Maschinenbau GmbH & Co.KG;Nieland 1,;23611;Bad Schwartau;0451 38 86 05-0;;info@kands.org;http://www.krueger-salecker.de
FERCHAU GmbH;Hafenstraße 35,;23568;Lübeck;0451 2 92 68 10;;luebeck@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/luebeck
Nordischer Maschinenbau Rudolf Baader GmbH & Co. KG;Geniner Straße 249,;23560;Lübeck-St. Jürgen;0451 5 30 20;;baader@baader.com;http://www.baader.de
Vogelgsang Ulrich Dipl.-Ing. Ingenieur für Maschinenbau;Mühlenberg 29,;23617;Stockelsdorf;0451 49 20 05;;;
TTS-LMG Marine Cranes GmbH Maschinenbau;Gutenbergstr. 1,;23611;Bad Schwartau;0451 45 01-7 30;;;http://www.ttsgroup.com
Pump und Wilken Meisterbetrieb Maschinenbau;Spenglerstr. 19,;23556;Lübeck-Buntekuh;0451 79 07 75 80;;kontakt@pump-wilken.de;http://www..pump-wilken.de
ISS Ali Firat Maschinenbau;Bramfelder Chaussee 199B,;22177;Hamburg-Bramfeld;040 64 22 22 63;;;
Makita Engineering Germany GmbH Maschinenbau;Jenfelder Str. 38,;22045;Hamburg-Tonndorf;040 6 69 86-0;;service@dolmar.com;http://www.dolmar.de
ISS Ali Firat Maschinenbau;Bramfelder Chaussee 199B,;22177;Hamburg-Bramfeld;040 64 22 03 97;;;
Werkzeugbau Yeniay Maschinenbau;Jenfelder Str. 74,;22045;Hamburg-Tonndorf;040 25 61 23;;yeniay@t-online.de;
Beutler Maschinenbau- und Vertriebsgesellschaft mbH;Schleswagweg 2,;23758;Göhl;04361 8 08 65;;beutler.gaswarn@t-online.de;http://www.beutler-gaswarn.de
CRC - CRConsultants GmbH & Co. KG;Marliring 66A,;23566;Lübeck-St. Gertrud;0451 3 88 28 61;;info@crc-mail.de;https://www.crconsultants.de
Ingenieurbüro Olaf Upnmoor;Schönböckener Str. 30D,;23556;Lübeck-St. Lorenz Nord;0451 4 07 75 31;;ingbuero@upnmoor.de;http://www.upnmoor.de
Holst Wolfgang Dipl.-Ing., Helten Stefan Dipl.-Ing. öffentl. best. VermessungsIng. berat. Ing.;Tremskamp 5,;23611;Bad Schwartau;0451 20 02-0;;info@vermessung-holst.de;http://www.vermessung-holst.de
VARIOVAC PS SystemPack GmbH Verpackungsmaschinenbau;Ernst-Litfaß-Str. 3-5,;19246;Zarrentin am Schaalsee;038851 8 23-0;;info@variovac.de;http://www.variovac.de
Q M G Qualitäts-Managementberatung Gerke;Erlenkamp 2A,;23568;Lübeck-St. Gertrud;0451 39 30 29;;gerke@qm-gerke.de;http://www.qm-gerke.de
Lindhorst Entgrattechnik e.K.;Heinrich-Hertz-Str. 16,;23909;Ratzeburg;04541 89 17 81;;lindhorst@entgrat.de;http://www.entgrat.de
HABOTEC Intelligente Elektro- und Gebäudesystemtechnik GmbH;Masselbett 4,;23569;Lübeck-Kücknitz;0451 29 63 10;;info@habotec.de;http://www.habotec.de
KIS Kran- und Industrieservice GmbH Industrieanlagenservice;Zum Dock 8,;23966;Wismar-West;03841 72 89-0;;;http://www.kis-wismar.de
planting GmbH;Steinmüllerallee 2,;51643;Gummersbach;02261 50 10 60;;gummersbach@plan-ing.de;https://www.plant-ing.de/de/
Kutschelis Albert Dipl.-Ing. Maschinenbau;Hochstr. 8,;59425;Unna-Königsborn;02303 23 99 99;;;http://www.telc.de
Phoenix Maschinenbau e.K.;Am Kai 11,;44263;Dortmund-Hörde;02306 7 64 89 09;;info@phoenix-maschinenbau.de;https://phoenix-maschinenbau.de/
Paul Müller Maschinenbau GmbH & Co. KG;Eisenstr. 3,;57489;Drolshagen;02763 21 27 39;;paulmueller.scheda@t-online.de;http://www.paulmueller-maschinenbau.de
MGK Maschinenbau GmbH & Co. KG;Gewerbeparkstr. 6,;57489;Drolshagen-Scheda;02763 21 22 20;;info@mgk-maschinenbau.de;http://www.mgk-maschinenbau.de
Intec Maschinenbau GmbH Maschinenbau;Erlenbachstr. 42,;44269;Dortmund-Schüren;0231 44 30 41;;;http://www.intec-do.de
Drolshagener Stahl- u. Maschinenbau GmbH;Industriestr. 1,;57489;Drolshagen;02763 64 00;;info@drostama.de;http://www.drostama.de
Fecker Maschinenbau GmbH;Röntgenstr. 42,;57439;Attendorn-Ennest;02722 9 54 60;;info@fecker-maschinenbau.de;http://www.fecker-maschinenbau.de
IVA Schmetz GmbH Maschinenbau;Zum Lonnenhohl 23,;44319;Dortmund-Wickede;0231 9 21 78-0;;mail@iva-online.com;http://www.iva-online.com
Prein F.H. GmbH & Co Maschinenbau;Körner Hellweg 128,;44143;Dortmund-Körne;0231 59 31 31;;;
Moog Unna GmbH Maschinenbau;Max-Born-Str. 1,;59423;Unna-Uelzen;02303 59 37-0;;wind.germany@moog.com;http://www.moog.de
Kaup Maschinenbau GbR;Max-Planck-Str. 19C,;59423;Unna;02303 9 86 78-0;;kaupgbr@cityweb.de;
H. Wacker Maschinenbau GmbH;Zum Elberskamp 15,;57413;Finnentrop-Heggen;02721 97 93 20;;info@hwm-gmbh.de;
H. Wacker Maschinenbau GmbH;Zum Elberskamp 15,;57413;Finnentrop;;;;
CSR Maschinenbau GmbH;Zu Hildringhausen 33,;57462;Olpe;02761 9 66 10;;info@rotomat.de;http://www.rotomat.de
Hümmler Maschinenbau e.K. Maschinenbau;Kalkwerkstr. 70,;57413;Finnentrop;02724 4 34;;jhuemmler@t-online.de;http://www.jhuemmler.de
Willy Zahn Maschinenbau GmbH;Bruchstr. 87,;57462;Olpe;;;;
Willy Zahn Maschinenbau GmbH;Bruchstr. 87,;57462;Olpe;02761 80 90;;zahn@zahn-olpe.de;http://www.zahn-olpe.de
Schneider Maschinenbau GmbH + Co. KG;Maumker Str. 15,;57368;Lennestadt;02721 98 50 10;;info@schneider-maschinenbau.de;http://www.schneider-maschinenbau.de
Schneider Maschinenbau GmbH + Co. KG;Maumker Str. 15,;57368;Lennestadt-Maumke;;;;
SBN Maschinenbau GmbH;Frydagstr. 12,;44536;Lünen-Lippholthausen;02306 9 29 46-0;;Info@SBN-Maschinenbau.de;http://www.sbn-maschinenbau.de
Schneider Maschinenbau GmbH + Co. KG;Sachtleben Str. 5,;57368;Lennestadt-Meggen;02721 6 06 80;;info@schneider-maschinenbau.de;http://www.schneider-maschinenbau.de
Maschinenbau Mark GmbH;Döttelbeckstr. 22,;44534;Lünen-Nordlünen;02306 59 61;;info@maschinenbau-mark.de;http://www.maschinenbau-mark.de
Karl Fischer Maschinenbau GmbH;Burghelle 3,;57368;Lennestadt;02725 9 55 50;;info@kfmaschinenbau.de;http://www.kfmaschinenbau.de
Cast-Tec Fertigungstechnik & Service GmbH & Co. KG Maschinenbau;Brunnenstr. 138,;44536;Lünen-Brambauer;02306 2 03 10-0;;info@cast-tec.de;http://www.cast-tec.de
Wahl Maschinenbau - Mechanische Bearbeitungen GmbH;Albaumer Str. 39,;57399;Kirchhundem;02723 24 07;;;
Harburg-Freudenberger Maschinenbau GmbH;Asdorfer Str. 60,;57258;Freudenberg;;;;
Harburg-Freudenberger Maschinenbau GmbH;Asdorfer Str. 60,;57258;Freudenberg;02734 49 10;;info@hf-group.com;http://www.hf-group.com
Bender GmbH Maschinenbau- u. Streckmetallfabrik;Obere Kaiserstr. 4,;57078;Siegen;0271 25 04 00;;info@benmetal.de;http://www.benmetal.de
Dango & Dienenthal Maschinenbau GmbH;Hagener Str. 103,;57072;Siegen;0271 40 10;;contact@dango-dienenthal.de;http://www.dango-dienenthal.de
Krewet Maschinenbau GmbH;Zum Rohland 11,;59872;Meschede;0291 9 02 20 20;;info@krewet-maschinenbau.de;https://www.krewet-maschinenbau.de
MSG Maschinenbau GmbH;Hünegräben 17a,;57392;Schmallenberg;02972 97 74 00;;info@msg-maschinenbau.de;http://www.msg-maschinenbau.de
Horst Rottler Maschinenbau GmbH;Hauptstr. 39,;57555;Mudersbach;;;;
transfluid Maschinenbau GmbH;Hünegräben 20-22,;57392;Schmallenberg;02972 9 71 50;;info@transfluid.de;http://www.transfluid.de
Horst Rottler Maschinenbau GmbH;Hauptstr. 39,;57555;Mudersbach;0271 35 91 90;;rottler.siegen@rottler-maschinenbau.de;http://www.rottler-maschinenbau.de
Chiptec-Maschinenbau GmbH;Industriestr. 30,;57555;Brachbach;02745 9 31 50;;info@chiptec-maschinenbau.de;http://www.chiptec-maschinenbau.de
Pollmeier Maschinenbau GmbH & Co. KG;Zum Osterfeld 2,;59872;Meschede-Remblinghausen;0291 5 40 70;;maschinenbau@pollmeier.com;http://www.pollmeier-maschinenbau.com
Hymag Hydraulik-Pneumatik Maschinenbau GmbH;Wiesenstr. 33-40,;57518;Betzdorf;;;;
Helmes Maschinenbau GmbH & Co. KG;Bergstr. 1,;57518;Betzdorf;02741 91 07 00;;info@helmes-betzdorf.de;http://www.helmes-betzdorf.de
Hymag Hydraulik-Pneumatik Maschinenbau GmbH;Wiesenstr. 33-40,;57518;Betzdorf;02741 2 13 11;;;
PSA Peterseim;Eisenstr. 1,;57489;Drolshagen;02763 21 23 65;;info@psa-peterseim.de;http://www.psa-peterseim.de
Jürgen Fuhrmann Elektrotechnik GmbH;An der Kanzel 6,;57413;Finnentrop;02721 6 00 32 00;;mail@jfe-gmbh.de;http://www.jfe-gmbh.de
Hengstebeck & Eich GmbH & Co.;Industriestr. 7,;57413;Finnentrop;02721 7 00 37;;info@h-e-maschinenbau.de;http://www.h-e-maschinenbau.de
B:HOFFMANN GmbH & Co. KG;Zum Elberskamp 25,;57413;Finnentrop-Heggen;02721 71 43 70;;info@b-hoffmann.com;http://www.b-hoffmann.com
ARENS Sondermaschinen GmbH;Im Langen Feld 2,;57462;Olpe;02761 94 78 50;;info@ajo-maschinen.de;http://www.ajo-maschinen.de
Schmidt D. Dipl.-Ing.;Am Galgenberg 22,;57399;Kirchhundem;02723 71 84 44;;ds@dsi-cad.de;http://www.dsi-cad.de
ZOZ GmbH;Maltozstr.,;57482;Wenden;02762 9 75 60;;info@zoz.de;http://www.zoz.de
PoVoTec GmbH & Co. KG;Auf der Hube 19,;59889;Eslohe (Sauerland);02973 9 79 27 10;;info@povotec.de;http://www.povotec.de
FEST-SPAN GmbH;Am Dassenborn 11,;57482;Wenden-Hünsborn;02762 9 76 30;;info@fest-span.de;http://www.fest-span.de
Röcher GmbH & Co. KG;Köhlerweg 18,;57250;Netphen-Dreis-Tiefenbach;0271 4 05 92 10;;info@roecher-pressen.de;http://www.roecher-pressen.de
Alshuth Fred;Talsperrenstr. 2,;57271;Hilchenbach;0151 42 31 30 96;;falshuth@aol.com;
Zeidler & Uhl GmbH;Friedrichshüttenstr. 7,;57548;Kirchen (Sieg);02741 93 74 40;;info@zeidler-uhl.de;https://www.zeidler-uhl.de/
Peter Schröjahr Maschinen- und Apparatebau GmbH;Talsperrenstr. 19,;59872;Meschede;0291 39 61;;info@schroejahr-gmbh.de;http://www.schroejahr-gmbh.de
Schneider Zerspanungstechnik GmbH;In der Aue 12,;57584;Wallmenroth;02741 1 82 19 16;;info-szt@netcologne.de;
Stein Hydraulik und Maschinenbau GmbH Maschinenbau;Adolf-Reichwein-Str. 7,;21337;Lüneburg-Kaltenmoor;04131 92 11 85;;stein@steingmbh.net;http://www.steingmbh.net
PKF Maschinenbau;Dieselstr. 4,;21365;Adendorf;04131 75 71 84-0;;info@pkf-maschinenbau.de;http://www.pkf-maschinenbau.de
MDM - Michael Dahms Maschinenbau;Kolumbusstr. 14,;22113;Hamburg-Billstedt;040 5 27 38 08;;info@mdm-maschinenbau.de;http://www.mdm-maschinenbau.de
ThyssenKrupp Aufzüge Deutschland GmbH Niederlassung Hamburg;Kolumbusstr. 8,;22113;Hamburg-Horn;040 7 31 17-3 76;;info.fahrtreppen@thyssenkrupp.com;http://www.thyssenkrupp-escalator.com
GEREP Maschinenbau GmbH;Alter Postweg 10,;29556;Suderburg;05826 96 73-0;;gerep@t-online.de;http://www.gerep.de
Noell Mobile Systems GmbH Maschinenbau;Trettaustr. 32,;21107;Hamburg-Wilhelmsburg;040 31 79 50-40;;;
TAM-Maschinentechnik GmbH Maschinenbau;Spaldingstr. 74,;20097;Hamburg-Hammerbrook;040 23 88 67-0;;;
Montec 24 - Niederlassung Hafen Hamburg Maschinenbau;Hermann-Blohm-Str. 10,;20457;Hamburg-Steinwerder;040 75 66 20 60;;hamburg@montec24.com;http://www.fairtime24.de
Kizina Wolf Maschinenbau;Hufnerstr. 9,;22083;Hamburg-Barmbek-Süd;040 73 67 15 56;;;http://www.wolf-kizina-maschinenbau.de
Ueberall GmbH Maschinenbau;Ballindamm 38,;20095;Hamburg;040 69 63 25 30;;mail@ueberall-gmbh.de;http://www.ueberall-gmbh.de
Staatliche Gewerbeschule Stahl- und Maschinenbau (G 1);Angerstr. 7,;22087;Hamburg-Hohenfelde;040 42 88 26-0;;g1@hibb.hamburg.de;http://www.gewerbeschule1.de
Berke Paul KG Maschinenbau;Hohenesch 53,;22765;Hamburg-Ottensen;040 39 74 32;;;
Rixen Wilhelm Maschinenbau GmbH;Völckersstr. 8,;22765;Hamburg-Ottensen;040 39 15 43;;mail@rixen-maschinenbau.de;http://www.rixen-maschinenbau.de
Hanseatic Air Solutions GmbH Maschinenbau;Koppel 8,;20099;Hamburg-St. Georg;040 80 00 45 15;;mail@has-air.com;http://www.has-air.com
PD Technik Maschinenbau GmbH;Leverkusenstr. 29,;22761;Hamburg-Bahrenfeld;040 41 26 42 41;;contact@pd-technik.net;http://www.pd-technik.eu
STARKE TECHNOLOGIES GmbH Ingenieurbüro Maschinenbau;Friedensallee 120,;22763;Hamburg-Ottensen;040 79 75 12 77 50;;;http://www.starke-technologies.de
Finkenwerder Metall- und Maschinenbau oHG;Benittstr. 13,;21129;Hamburg-Finkenwerder;040 7 42 66 25;;;
DEMA Dieter Enghausen Maschinenbau GmbH;Ruwoldtweg 14,;22309;Hamburg-Steilshoop;040 63 66 48-0;;dema@demagmbh.de;http://www.demagmbh.de
Elbe Maschinenbau GmbH;Leunastr. 48,;22761;Hamburg-Bahrenfeld;040 2 00 09 60-0;;info@stromvermieter.de;http://www.stromvermieter.de
WIFAG-Polytype GmbH Maschinenbau;Gasstr. 4,;22761;Hamburg-Bahrenfeld;040 8 90 96-0;;executiveoffice@wifag-polytype.com;http://www.wifag-polytype.com
Vonderheiden Maschinenbau und Messtechnik GmbH;Rondenbarg 11-15,;22525;Hamburg-Bahrenfeld;040 5 89 55-0;;sales@vonderheiden.com;http://www.vonderheiden.com
Röders GmbH Formen- und Maschinenbau;Scheibenstr. 9,;29614;Soltau;05191 6 03-43;;;http://www.roeders-galeria.de
Elzner Maschinenbau GmbH;Försterweg 73,;22525;Hamburg-Stellingen;040 54 29 33;;info@elzner-zerspanung.de;http://www.elzner-zerspanung.de
Maschinenbau Koetke GmbH;Nienwohlder Eck 1,;29394;Lüder-Reinstorf;05824 9 30 90;;info@mbk-koetke.de;http://www.mbk-koetke.de
Kwiatkowski Maschinenbau Hydraulik-Service GmbH, H. Hydraulik;Försterweg 148-150,;22525;Hamburg-Stellingen;040 54 72 78-0;;;
D.O.N. Solarkraft GmbH & Co. KG Maschinenbau;Papenreye 63,;22453;Hamburg;040 76 48 96 34;;info@renew-projects.de;http://www.renew-projects.de
Schnitker GmbH Fördertechnik;Ebstorfer Str. 3,;29549;Bad Bevensen;05821 10 33;;info@schnitker-gmbh.de;http://www.schnitker-gmbh.de
Hohenhausen Werkzeug-, Formen-, Vorrichtungs- und Sondermaschinenbau GmbH;Willinger Weg 20,;29614;Soltau;05191 98 74-0;;info@hohenhausen.com;http://www.hohenhausen.com
Beta Maschinenbau;Steinfeldstr. 5,;39179;Barleben;036333 66 62 10-0;;;https://beta-mb.de
ABP Maschinenbau Magdeburg GmbH;Nonnenwerder 9,;39126;Magdeburg-Industriehafen;0391 2 44 54-0;;;http://www.abp-maschinenbau.de
Fachbereich Maschinenbau/TBW;Breitscheidstr. 2,;39114;Magdeburg;0391 8 86-41 21;;;
INKOMA Maschinenbau GmbH;Lange Göhren 14,;39171;Sülzetal-Osterweddingen;039205 4 53-0;;;http://www.inkoma-albert.com
DREMA Maschinenbau GmbH;Alt Salbke 6,;39122;Magdeburg-Salbke;0391 40 72 42-0;;;https://www.drema.de
FERCHAU GmbH;An Der Steinkuhle / D 2,;39128;Magdeburg;0391 2 44 59 90;;magdeburg@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/magdeburg
Sket Maschinenbau-EDV GmbH;Schilfbreite 2,;39120;Magdeburg-Hopfengarten;0391 68 43 52;;;http://www.sket-edv.de
A.S. Aufzug + Service Maschinenbau GmbH;Gustav-Ricker-Str. 62,;39120;Magdeburg-Hopfengarten;0391 5 06 55 50;;;http://www.aufzug-service.de
SKL Motor Service GmbH Maschinenbau;Friedrich-List-Str. 8,;39122;Magdeburg-Fermersleben;0391 40 32-0;;;http://www.gies-vv.com
Agravis Raiffeisen AG;Deetzer Str. 62,;39264;Lindau;039246 65 59-0;;;http://www.agravis.de
IDL Service Oschersleben Industriedienstleistungen Karsten Mock;Lazarettstr. 7,;39387;Oschersleben (Bode);03949 94 81 62;;;
Maschinenfabrik Parey GmbH;Ahornweg 1,;39307;Bergzow;039349 94 43 33;;;
Doebber Jürgen;Platz der Jugend 5,;39448;Börde-Hakel-Hakeborn;039268 26 28;;;http://www.doebber.com
ISI-M K. Thormann;Doris-Korte-Str. 35,;38820;Halberstadt;03941 6 71-5;;;
JM Dr. Jakish Maschinen;Rudolf-Diesel-Str. 50A,;38820;Halberstadt;03941 60 01 29;;;https://jm-dr-jakish-maschinen.business.site
GAT Maschinen-, Planungs- und Transportgeschäft mbH;Seedorfer Weg 7,;39307;Genthin;03933 80 56 88;;;
Weiseler Bojen- und Maschinenbau André Heller e.K.;Neustr. 16,;56348;Weisel;06774 12 71;;info@weiseler-bojenbau.de;http://www.weiseler-bojenbau.de
Harry Palau Maschinenbau GmbH;Stockheimer Weg 15,;61250;Usingen;06081 6 65 39;;mail@palau-maschinenbau.de;http://www.palau-maschinenbau.de
Maschinenbau Knecht GmbH;Neustr. 19,;56348;Weisel;06774 9 20 10;;info@mb-knecht.de;http://www.mb-knecht.de
G. Vollberg Maschinenbau GmbH;Raiffeisenstr. 3,;61250;Usingen;06081 96 58 00;;info@vollberg-gmbh.de;http://www.vollberg-gmbh.de
Günther Maschinenbau GmbH;Am Bauhof 7,;64807;Dieburg;06071 9 87 80;;info@guenther-maschinenbau.de;http://www.guenther-foodtech.de
EMP Elektrotechnik Maschinenbau und Planung GmbH;Industriestr. 20,;63165;Mühlheim am Main;06108 7 09 30;;emp@empgmbh.de;http://www.empgmbh.de
Tempel & Wagner KG Maschinenbau u. Zahnradfabrik;Hergershäuser Str. 30-32,;64832;Babenhausen;06073 6 00 90;;info@tempel-wagner.de;http://www.tempel-wagner.de
Busch Microsystems Consult GmbH Präzisionsapparatebau;An der Altnah 34,;55450;Langenlonsheim;0671 2 01 33 10;;info@busch-microsystems-consult.de;http://www.busch-microsystems-consult.de
Wickert Maschinenbau GmbH;Wollmesheimer Höhe 2,;76829;Landau in der Pfalz-Wollmesheim;06341 9 34 30;;info@wickert-presstech.de;http://www.wickert-presstech.de
MULTIVAC Sepp Haggenmüller SE & Co. KG Maschinenbau;Im Irrlachenfeld 6,;35232;Dautphetal-Buchenau;06466 89 75 60;;;https://multivac.com/
BeMa Schlosserei - Schweißerei Stahl- und Maschinenbau;Siegener Str. 133,;57334;Bad Laasphe-Feudingen;02754 2 12 64 40;;Info@bema-metall.de;http://www.bema-metall.de
Aschenbrenner Werkzeug- und Maschinenbau GmbH;Röllgaßgarten 6,;35274;Kirchhain;;;;
Alphatec-Maschinenbau GmbH & Co. KG;Ringstr. 10,;35287;Amöneburg;06429 8 26 61 30;;info@alphatec-maschinenbau.de;http://www.alphatec-maschinenbau.de
Aschenbrenner Werkzeug- und Maschinenbau GmbH;Röllgaßgarten 6,;35274;Kirchhain;06422 9 41 10;;kontakt@aschenbrenner-gmbh.com;http://www.aschenbrenner-gmbh.com
BERNING-Maschinenfabrik GmbH;Jahnstr. 2,;35066;Frankenberg (Eder);06451 7 26 30;;post@berningma.de;http://www.berning-packaging.de
Maschinen- und Metallbau Otto;Rohrweg 3,;34582;Borken (Hessen)-Lendorf;05682 73 30 10;;info@otto-maschinenbau.de;http://www.otto-maschinenbau.de
RSS Schürg GmbH;Am Gorn 6,;57234;Wilnsdorf-Obersdorf;0271 9 39 91 02;;info@rss-schuerg.de;http://www.rss-schuerg.de
Paul Köster GmbH;Kolpingstr. 1,;59964;Medebach;02982 9 21 10;;info@paul-koester.de;http://www.paul-koester.de
Rexel Germany GmbH & Co. KG;Leibnizstraße 5,;89231;Neu-Ulm;0731 9 76 50;;info.neu-ulm@rexel.de;https://www.rexel.de/NEU-ULM/store/76
Urban GmbH & Co. Maschinenbau KG;Dornierstr. 5,;87700;Memmingen;08331 8 58-0;;;http://www.u-r-b-a-n.com
Pele-Maschinenbau e.K.;Kiryat-Shmona-Str. 2,;87700;Memmingen-Amendingen;08331 6 18 78;;;http://www.pele-maschinenbau.de
Ludwig Maschinenbau;Industriestr. 43,;88441;Mittelbiberach;07351 82 84 16;;;
Stoll Maschinenbau GmbH;Osterhofstr. 6,;87600;Kaufbeuren;;;;http://www.stoll-maschinenbau.de
ATB Blank GmbH Maschinenbau;Am Priel 2,;89297;Roggenburg-Biberach;07300 92 18-0;;;
Heckel Maschinenbau;Im Hart 1,;87600;Kaufbeuren;08341 9 66 25-0;;;https://www.wheckel.de
Hertenberger Maschinen- und Vorrichtungsbau GmbH Maschinenbau;Riedweg 56,;88471;Laupheim-Baustetten;07392 9 69 95-0;;info@hertenberger.de;https://hertenbergersolutions.live-website.com
Ludwig Maschinenbau;Industriestr. 43,;88441;Mittelbiberach;;;;
Kehrbaum Peter Maschinenbau;Carl-Benz-Str. 7,;87656;Germaringen-Obergermaringen;08341 9 82 50;;;
Tritec GmbH Maschinenbau;Robert-Bosch-Str. 2,;89264;Weißenhorn;07309 42 84 99-0;;;
GROWI Maschinenbau Rührwerke Holzspalter;Thingaustr. 8,;87647;Unterthingau-Oberthingau;08377 6 19;;;http://www.growi-maschinenbau.de
Hartz Hans Maschinenbau und Vorrichtungsbau;Industriestr. 14,;88471;Laupheim;07392 35 11;;;
Fakler Engineering Eugen Fakler Konstruktionsbüro für Maschinenbau;Uhlmannstr. 45,;88471;Laupheim;07392 97 15-0;;;
Kaufmann Martin Präzisionsdrehteile Maschinenbau;Porschestr. 21,;87600;Kaufbeuren;08341 1 27 87;;;http://www.drehteile-kaufmann.de
SEMA Maschinenbau und Service GmbH;Alpenstr. 5A,;86424;Dinkelscherben;;;;http://www.semagmbh.de
